family,size,instance_index,method,projection_regime,projection_topology_family,instance_source,problem_seed,instance_manifest,comparison_family,comparison_mode,num_variables,num_states,reference_optimum_objective,reference_optimum_source,reference_objective_sense,reference_match_tolerance,num_inequality_quadratic_terms,sqa_logical_cop,sqa_num_reads,sqa_fea,sqa_gap,sqa_schedule_id,sqa_schedule_kind,sqa_beta_scale,sqa_schedule_total_time,sqa_anneal_schedule,qubo_normalization_scale,normalization_regime,per_constraint_standardization,projected_sample_size,projected_num_quadratic_couplers,projection_method,projection_summary_method,projection_measure,projection_selection_mode,projection_selection_source,projection_candidate_rank,projected_standardize,projection_target,projection_target_lambda1_shape,projection_target_lambda2_shape,projected_equality_multiplier,projected_inequality_multiplier,projected_initializer_equality_multiplier,projected_initializer_inequality_multiplier,up_equality_multiplier,up_inequality_multiplier,up_lambda1_shape,up_lambda2_shape,up_lambda_gauge,up_global_multiplier,up_lambda0,up_lambda1,up_lambda2
mis,8,18,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,13441063846612338948,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,8,256,-5.0,cplex_cache,min,1e-09,4,11.776,1000,0.183,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000018914008,per_constraint_standardized_rows_v1,True,128,7,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,8,18,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,13441063846612338948,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,8,256,-5.0,cplex_cache,min,1e-09,4,8.448,1000,0.19,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000018914008,per_constraint_standardized_rows_v1,True,128,7,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,8,19,unbalanced,unbalanced,,seed_manifest,2617806733421062268,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,8,256,-6.0,cplex_cache,min,1e-09,6,8.448,1000,0.378,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,8,19,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,2617806733421062268,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,8,256,-6.0,cplex_cache,min,1e-09,6,9.728,1000,0.426,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000152669943,per_constraint_standardized_rows_v1,True,128,7,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,8,19,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,2617806733421062268,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,8,256,-6.0,cplex_cache,min,1e-09,6,11.008,1000,0.372,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.999999994963893,per_constraint_standardized_rows_v1,True,128,7,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,8,19,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,2617806733421062268,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,8,256,-6.0,cplex_cache,min,1e-09,6,9.472,1000,0.402,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000074620072,per_constraint_standardized_rows_v1,True,128,9,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,12,0,unbalanced,unbalanced,,seed_manifest,16292899054241801688,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-8.0,cplex_cache,min,1e-09,8,36.864,1000,0.176,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,12,0,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,16292899054241801688,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-8.0,cplex_cache,min,1e-09,8,20.48,1000,0.18,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000011594832,per_constraint_standardized_rows_v1,True,2048,12,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,12,0,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,16292899054241801688,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-8.0,cplex_cache,min,1e-09,8,8.192,1000,0.185,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.999999999922993,per_constraint_standardized_rows_v1,True,2048,11,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,12,0,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,16292899054241801688,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-8.0,cplex_cache,min,1e-09,8,24.576,1000,0.147,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000011573704,per_constraint_standardized_rows_v1,True,2048,11,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,12,1,unbalanced,unbalanced,,seed_manifest,221042711799017168,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-7.0,cplex_cache,min,1e-09,8,98.304,1000,0.151,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,12,1,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,221042711799017168,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-7.0,cplex_cache,min,1e-09,8,57.344,1000,0.128,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.9999999993750125,per_constraint_standardized_rows_v1,True,2048,12,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,12,1,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,221042711799017168,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-7.0,cplex_cache,min,1e-09,8,53.248,1000,0.134,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000016611637,per_constraint_standardized_rows_v1,True,2048,11,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,12,1,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,221042711799017168,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-7.0,cplex_cache,min,1e-09,8,86.016,1000,0.15,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.9999999994038734,per_constraint_standardized_rows_v1,True,2048,12,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,12,2,unbalanced,unbalanced,,seed_manifest,5008460905711962111,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-7.0,cplex_cache,min,1e-09,12,73.728,1000,0.16,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,12,2,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,5008460905711962111,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-7.0,cplex_cache,min,1e-09,12,57.344,1000,0.198,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.000000003711704,per_constraint_standardized_rows_v1,True,2048,11,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,12,2,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,5008460905711962111,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-7.0,cplex_cache,min,1e-09,12,77.824,1000,0.217,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000000231921,per_constraint_standardized_rows_v1,True,2048,11,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,12,2,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,5008460905711962111,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-7.0,cplex_cache,min,1e-09,12,77.824,1000,0.197,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.000000002255939,per_constraint_standardized_rows_v1,True,2048,17,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,12,3,unbalanced,unbalanced,,seed_manifest,10608104379656784591,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-9.0,cplex_cache,min,1e-09,8,28.672,1000,0.272,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,12,3,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,10608104379656784591,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-9.0,cplex_cache,min,1e-09,8,24.576,1000,0.28,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000007221197,per_constraint_standardized_rows_v1,True,2048,12,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,12,3,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,10608104379656784591,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-9.0,cplex_cache,min,1e-09,8,12.288,1000,0.28,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.000000000987909,per_constraint_standardized_rows_v1,True,2048,11,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,12,3,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,10608104379656784591,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-9.0,cplex_cache,min,1e-09,8,40.96,1000,0.273,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000007379153,per_constraint_standardized_rows_v1,True,2048,11,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,12,4,unbalanced,unbalanced,,seed_manifest,16721534491029665718,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-7.0,cplex_cache,min,1e-09,13,16.384,1000,0.135,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,12,4,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,16721534491029665718,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-7.0,cplex_cache,min,1e-09,13,4.096,1000,0.142,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.999999999140359,per_constraint_standardized_rows_v1,True,2048,13,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,12,4,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,16721534491029665718,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-7.0,cplex_cache,min,1e-09,13,20.48,1000,0.163,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.9999999998054003,per_constraint_standardized_rows_v1,True,2048,13,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,12,4,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,16721534491029665718,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-7.0,cplex_cache,min,1e-09,13,16.384,1000,0.158,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.9999999990402508,per_constraint_standardized_rows_v1,True,2048,13,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,12,5,unbalanced,unbalanced,,seed_manifest,7300835021997640345,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-8.0,cplex_cache,min,1e-09,9,61.44,1000,0.232,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,12,5,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,7300835021997640345,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-8.0,cplex_cache,min,1e-09,9,24.576,1000,0.234,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000010728778,per_constraint_standardized_rows_v1,True,2048,14,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,12,5,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,7300835021997640345,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-8.0,cplex_cache,min,1e-09,9,53.248,1000,0.211,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000016603003,per_constraint_standardized_rows_v1,True,2048,11,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,12,5,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,7300835021997640345,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-8.0,cplex_cache,min,1e-09,9,32.768,1000,0.235,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000010318948,per_constraint_standardized_rows_v1,True,2048,14,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,12,6,unbalanced,unbalanced,,seed_manifest,11298445768842318609,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-6.0,cplex_cache,min,1e-09,13,16.384,1000,0.085,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,12,6,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,11298445768842318609,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-6.0,cplex_cache,min,1e-09,13,12.288,1000,0.127,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000018803108,per_constraint_standardized_rows_v1,True,2048,13,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,12,6,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,11298445768842318609,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-6.0,cplex_cache,min,1e-09,13,12.288,1000,0.122,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000019263464,per_constraint_standardized_rows_v1,True,2048,11,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,12,6,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,11298445768842318609,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-6.0,cplex_cache,min,1e-09,13,12.288,1000,0.109,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000000810085,per_constraint_standardized_rows_v1,True,2048,16,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,12,7,unbalanced,unbalanced,,seed_manifest,12084049643513587241,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-7.0,cplex_cache,min,1e-09,10,73.728,1000,0.155,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,12,7,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,12084049643513587241,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-7.0,cplex_cache,min,1e-09,10,86.016,1000,0.16,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.9999999997466432,per_constraint_standardized_rows_v1,True,2048,12,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,12,7,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,12084049643513587241,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-7.0,cplex_cache,min,1e-09,10,73.728,1000,0.139,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.9999999978047925,per_constraint_standardized_rows_v1,True,2048,11,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,12,7,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,12084049643513587241,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-7.0,cplex_cache,min,1e-09,10,61.44,1000,0.137,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.9999999997180172,per_constraint_standardized_rows_v1,True,2048,12,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,12,8,unbalanced,unbalanced,,seed_manifest,15786360972651969742,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-8.0,cplex_cache,min,1e-09,10,12.288,1000,0.161,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,12,8,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,15786360972651969742,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-8.0,cplex_cache,min,1e-09,10,24.576,1000,0.169,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.999999999240507,per_constraint_standardized_rows_v1,True,2048,13,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
